Year,District,Programme,Stream,Number,Passed,Z-Score
2021,GAMPAHA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.7938
2021,KALUTARA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.6909
2021,MATALE,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.6317
2021,KANDY,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.6468
2021,NUWARA ELIYA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.5131
2021,GALLE,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.7153
2021,MATARA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.8958
2021,HAMBANTOTA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.6921
2021,JAFFNA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.2615
2021,KILINOCHCHI,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.1073
2021,MANNAR,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.1626
2021,MULLAITIVU,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.2692
2021,VAVUNIYA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.4905
2021,TRINCOMALEE,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.6679
2021,BATTICALOA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.396
2021,AMPARA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.6661
2021,PUTTALAM,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.5853
2021,KURUNEGALA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.6065
2021,ANURADHAPURA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.811
2021,POLONNARUWA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.5635
2021,BADULLA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.7302
2021,MONARAGALA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.7105
2021,KEGALLE,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.7107
2021,RATNAPURA,BUSINESS SCIENCE (University of Moratuwa),Physical Science,33225.0,22109.0,1.7205
2021,COLOMBO,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,GAMPAHA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,KALUTARA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,MATALE,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,KANDY,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,NUWARA ELIYA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,GALLE,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,MATARA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,HAMBANTOTA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,JAFFNA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,KILINOCHCHI,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,MANNAR,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,MULLAITIVU,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,VAVUNIYA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,TRINCOMALEE,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,BATTICALOA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,AMPARA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,PUTTALAM,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,KURUNEGALA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,ANURADHAPURA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,POLONNARUWA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,BADULLA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,MONARAGALA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,KEGALLE,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,RATNAPURA,ARTS * (South Eastern University of Sri Lanka).1,Arts,119250.0,79380.0,1.3362
2021,COLOMBO,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,GAMPAHA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,KALUTARA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,MATALE,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,KANDY,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,NUWARA ELIYA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,GALLE,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,MATARA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,HAMBANTOTA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,JAFFNA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,KILINOCHCHI,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,MANNAR,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,MULLAITIVU,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,VAVUNIYA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,TRINCOMALEE,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,BATTICALOA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,AMPARA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,PUTTALAM,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,KURUNEGALA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,ANURADHAPURA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,POLONNARUWA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,BADULLA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,MONARAGALA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,KEGALLE,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,RATNAPURA,ARTS * (Rajarata University of Sri Lanka).1,Arts,119250.0,79380.0,1.3776
2021,COLOMBO,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,GAMPAHA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,KALUTARA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,MATALE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,KANDY,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,NUWARA ELIYA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,GALLE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,MATARA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,HAMBANTOTA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,JAFFNA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,KILINOCHCHI,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,MANNAR,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,MULLAITIVU,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,VAVUNIYA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,TRINCOMALEE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,BATTICALOA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,AMPARA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,PUTTALAM,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,KURUNEGALA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,ANURADHAPURA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,POLONNARUWA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,BADULLA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,MONARAGALA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,KEGALLE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,RATNAPURA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,1.2367
2021,COLOMBO,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,GAMPAHA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,KALUTARA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,MATALE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,KANDY,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,NUWARA ELIYA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,GALLE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,MATARA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,HAMBANTOTA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,JAFFNA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,KILINOCHCHI,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,MANNAR,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,MULLAITIVU,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,VAVUNIYA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,TRINCOMALEE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,BATTICALOA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,AMPARA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,PUTTALAM,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,KURUNEGALA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,ANURADHAPURA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,POLONNARUWA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,BADULLA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,MONARAGALA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,KEGALLE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,RATNAPURA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus).1,Arts,119250.0,79380.0,0.7386
2021,COLOMBO,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,GAMPAHA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,KALUTARA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,MATALE,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,KANDY,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,NUWARA ELIYA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,GALLE,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,MATARA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,HAMBANTOTA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,JAFFNA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,KILINOCHCHI,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,MANNAR,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,MULLAITIVU,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,VAVUNIYA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,TRINCOMALEE,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,BATTICALOA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,AMPARA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,PUTTALAM,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,KURUNEGALA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,ANURADHAPURA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,POLONNARUWA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,BADULLA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,MONARAGALA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,KEGALLE,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,RATNAPURA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka).1,Arts,119250.0,79380.0,1.4549
2021,COLOMBO,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,GAMPAHA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,KALUTARA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,MATALE,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,KANDY,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,NUWARA ELIYA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,GALLE,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,MATARA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,HAMBANTOTA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,JAFFNA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,KILINOCHCHI,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,MANNAR,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,MULLAITIVU,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,VAVUNIYA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,TRINCOMALEE,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,BATTICALOA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,AMPARA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,PUTTALAM,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,KURUNEGALA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,ANURADHAPURA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,POLONNARUWA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,BADULLA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,MONARAGALA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,KEGALLE,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,RATNAPURA,ARTS (SAB) - B * [Commerce Stream] (Sabaragamuwa University of Sri Lanka).1,Commerce,59625.0,39691.0,1.2087
2021,COLOMBO,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,GAMPAHA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,KALUTARA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,MATALE,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,KANDY,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,NUWARA ELIYA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,GALLE,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,MATARA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,HAMBANTOTA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,JAFFNA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,KILINOCHCHI,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,MANNAR,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,MULLAITIVU,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,VAVUNIYA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,TRINCOMALEE,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,BATTICALOA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,AMPARA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,PUTTALAM,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,KURUNEGALA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,ANURADHAPURA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,POLONNARUWA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,BADULLA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,MONARAGALA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,KEGALLE,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,RATNAPURA,ARTS-INFORMATION TECHNOLOGY * (University of Sri Jayewardenepura).1,Physical Science,33225.0,22109.0,1.8678
2021,COLOMBO,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9724
2021,GAMPAHA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8293
2021,KALUTARA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,1.0363
2021,MATALE,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8755
2021,KANDY,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.901
2021,NUWARA ELIYA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.6732
2021,GALLE,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.971
2021,MATARA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,1.0186
2021,HAMBANTOTA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8034
2021,JAFFNA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9151
2021,KILINOCHCHI,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.2401
2021,MANNAR,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.258
2021,MULLAITIVU,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.7855
2021,VAVUNIYA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.6748
2021,TRINCOMALEE,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8916
2021,BATTICALOA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8785
2021,AMPARA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.8976
2021,PUTTALAM,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9288
2021,KURUNEGALA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.949
2021,ANURADHAPURA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.6747
2021,POLONNARUWA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.4637
2021,BADULLA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9572
2021,MONARAGALA,AQUATIC BIORESOURCES (University of Sri Jayewardenepura).1,,,,0.9691
